"RFCODIGO";"PERCODIGO";"RFPERSVIVE";"RFNOHERMANOS";"RFEDADES";"RFLUGAROCUPA";"RFESTRUCTURA";"RFFDISCAPACIDAD";"RFNOMBREDELDIS";"RFOBSERVACIONES";"RFVIVIENDA";"RFVIVDESCRIP";"RFLUZ";"RFAGUA";"RFSSHH";"RFPOZO";"RFTELEFONO";"RFCABLE";"RFCELULAR";"RFCOMPUTADOR";"RFINTERNET";"RFOBSERVACION";"RFINGPAD";"RFINGMAD";"RFINGOTRO";"RFEGRTOTAL";"RFNOHERMANAS";"RFVIVECON";"RFHERMANOSINST";"RFHERCURSOS";"RFNIVELSEC";"RFHINSTNOMBRES";"RFEGRPAD";"RFEGRMAD";"RFHOGAR";"RFOTROS";"RFBIENES";"RFOBSERVACION2"
"2412";"3577";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2413";"3578";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2414";"3579";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2415";"3580";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2416";"3581";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2417";"3582";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2418";"3583";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2419";"3584";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2420";"3585";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2421";"3586";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2422";"3587";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2423";"3588";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2424";"3589";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2425";"3590";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2426";"3591";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2427";"3592";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2428";"3593";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2429";"3594";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2430";"3595";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2431";"3596";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2432";"3597";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2433";"3598";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2434";"3599";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2435";"3600";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2436";"3601";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2437";"3602";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2438";"3603";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2439";"3604";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2440";"3605";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2441";"3606";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2442";"3607";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2443";"3608";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2444";"3609";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2445";"3610";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2446";"3611";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2447";"3612";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2448";"3613";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2449";"3614";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2450";"3615";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2451";"3616";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2452";"3617";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2453";"3618";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2454";"3619";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2455";"3620";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2456";"3621";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2457";"3622";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2458";"3623";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2459";"3624";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2460";"3625";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2461";"3626";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2462";"3627";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2463";"3628";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2464";"3629";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2465";"3630";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2466";"3631";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2467";"3632";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2468";"3633";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2469";"3634";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2470";"3635";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2471";"3636";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2472";"3637";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2473";"3638";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2474";"3639";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2475";"3640";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2476";"3641";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2477";"3642";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2478";"3643";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2479";"3644";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2480";"3645";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2481";"3646";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2482";"3647";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2483";"3648";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2484";"3649";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2485";"3650";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2486";"3651";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2487";"3652";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2488";"3653";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2489";"3654";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2490";"3655";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2491";"3656";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2492";"3657";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2493";"3658";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2494";"3659";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2495";"3660";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2496";"3661";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2497";"3662";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2498";"3663";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2499";"3664";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2500";"3665";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2501";"3666";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2502";"3667";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2503";"3668";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2504";"3669";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2505";"3670";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2506";"3671";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2507";"3672";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2508";"3673";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2509";"3674";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2510";"3675";;"0";;"0";;;;;;;;;;;;;;;;;"0";"0";"0";"0";"0";;"0";;;;"0";"0";;;;
"2511";"6680";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2512";"6682";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2513";"6685";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2514";"6687";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2515";"6692";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2516";"6694";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2517";"6696";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2518";"6702";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2519";"6704";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2520";"6718";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2521";"6719";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2522";"6720";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2523";"6721";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2524";"6722";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2525";"6723";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2526";"6724";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2527";"6725";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2528";"6734";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2529";"6735";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2530";"6736";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2531";"6737";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2532";"6738";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2533";"6739";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2534";"6740";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2535";"6741";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2536";"6742";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2537";"6743";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2538";"6744";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2539";"6745";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2540";"6946";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2541";"6948";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2542";"6950";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2543";"6953";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2544";"6954";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2545";"6955";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2546";"6956";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2547";"6957";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2548";"6958";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2549";"6959";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2550";"6960";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2551";"6961";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2552";"6962";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2553";"6963";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2554";"6964";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2555";"6965";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2556";"6966";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2557";"6967";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
"2558";"6968";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;
